persona_id,article_id,prices_json,price_sig,prompt
P047,640021005,"[7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]",214191540a03f4fec8b309b007064347,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 14.12 and 16.36. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Perrie Trash HW Denim TRS
Product type: Trousers
Product color: Blue
Detailed description: 5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a button fly and gently tapered legs with raw-edge hems.

Offered prices (USD): [7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]
"
P048,640021005,"[7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]",214191540a03f4fec8b309b007064347,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 4 purchases per month. Your typical paid price is between 9.87 and 12.27. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Perrie Trash HW Denim TRS
Product type: Trousers
Product color: Blue
Detailed description: 5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a button fly and gently tapered legs with raw-edge hems.

Offered prices (USD): [7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]
"
P049,640021005,"[7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]",214191540a03f4fec8b309b007064347,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 8.99 and 11.91. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Perrie Trash HW Denim TRS
Product type: Trousers
Product color: Blue
Detailed description: 5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a button fly and gently tapered legs with raw-edge hems.

Offered prices (USD): [7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]
"
P050,640021005,"[7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]",214191540a03f4fec8b309b007064347,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 9.07 and 11.99. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Perrie Trash HW Denim TRS
Product type: Trousers
Product color: Blue
Detailed description: 5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a button fly and gently tapered legs with raw-edge hems.

Offered prices (USD): [7.99, 10.99, 17.99, 22.49, 23.99, 25.49, 25.99, 26.99, 28.49, 29.99]
"
P001,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 6 purchases per month. Your typical paid price is between 18.98 and 22.93. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P002,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 14.37 and 16.62. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P003,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 6 purchases per month. Your typical paid price is between 19.16 and 23.48. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P004,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 14.40 and 16.63. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P005,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 5 purchases per month. Your typical paid price is between 14.37 and 16.60. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P006,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 5 purchases per month. Your typical paid price is between 18.99 and 23.02. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P007,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 19.49 and 25.37. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P008,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 1 to 4 purchases per month. Your typical paid price is between 14.26 and 16.51. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P009,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 14.17 and 16.44. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P010,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P011,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 19.85 and 26.39. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P012,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 20.99 and 32.49. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P013,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.36 and 24.82. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P014,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P015,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.74. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P016,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 7.99 and 11.39. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P017,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 4 purchases per month. Your typical paid price is between 9.43 and 11.99. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P018,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P019,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P020,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 8.04 and 11.35. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P021,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 45-54. You make about 1 to 5 purchases per month. Your typical paid price is between 19.20 and 23.95. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P022,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P023,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 0 to 1 purchases per month. Your typical paid price is between 14.32 and 16.61. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P024,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 35-44. You make about 1 to 5 purchases per month. Your typical paid price is between 14.22 and 16.48. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P025,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 19.99 and 29.99. Most of your purchases are in: Dress.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P026,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 1 to 5 purchases per month. Your typical paid price is between 19.26 and 24.06. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P027,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 10.11 and 12.29. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P028,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 5 purchases per month. Your typical paid price is between 18.85 and 23.02. Most of your purchases are in: Sweater.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P029,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 25-34. You make about 1 to 4 purchases per month. Your typical paid price is between 13.84 and 15.91. Most of your purchases are in: T-shirt.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P030,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 55+. You make about 0 to 1 purchases per month. Your typical paid price is between 19.67 and 25.88. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P031,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 14.32 and 16.52. Most of your purchases are in: Trousers.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
P032,642437006,"[5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]",a038fc39f85476ea4d7a2bd06cb4d124,"You are a customer of H&M in the years 2018-2019. Your age is 16-24. You make about 0 to 1 purchases per month. Your typical paid price is between 8.27 and 12.32. Most of your purchases are in: Bikini top.

Task: Given a product and a list of prices, return the probability you would buy at each price. Output JSON exactly: {""prices"": [...], ""p_buy"": [...], ""reason"": ""<=30 words""}.

Product name: Fancy Pants (1)
Product type: Trousers
Product color: Black
Detailed description: Ankle-length jersey trousers with an elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems.

Offered prices (USD): [5.49, 5.99, 6.79, 7.99, 10.99, 14.99, 15.99, 16.99, 17.99, 19.99]
"
